1767.50432045242,5763.03971709078,44,1
1094.40143552866,5125.40053122402,44,0
1686.33119165302,5707.32926514769,44,1
5550.93035901935,2563.24248923169,44,0
5585.08808467098,4103.75793493243,44,0
2420.10029364156,5868.28726810043,44,0
5567.80746792375,1947.81866712131,44,0
2574.56624419666,5953.76525824876,44,0
5097.95981459624,1237.4850791683,44,0
4922.46278867126,1403.24446980643,44,0
881.693956982062,4871.59919737641,44,0
5037.83993836619,2539.55694107009,44,0
5700.77279888895,2215.6512536582,44,0
4370.70037270593,5801.70597727574,44,1
5461.86263028391,2120.05665650966,44,0
1520.72549028562,5454.12110591309,44,0
5558.08692135473,3723.65908290396,44,0
1815.21606499981,633.803280444533,44,0
4974.48501553432,966.585732026524,44,0
5153.55493346546,2701.3999852044,44,0
5850.15650019379,2873.2358767377,44,0
2290.05081336682,5727.06908340723,44,0
5369.18568219464,3522.82103374682,44,0
5454.4732783626,2023.67550605738,44,0
1831.74167151748,858.068055761273,44,0
3551.79972446848,6026.30088592433,44,0
2818.77846556675,5776.3175732876,44,0
5773.36851686844,3645.26137760669,44,0
3628.01057494902,5963.39777970884,44,0
4123.7956834955,976.047426357504,44,0
1936.7432135104,5861.26863473186,44,1
535.779917033682,4110.6521630019,44,0
5800.3492421704,2372.27645465459,44,0
5681.05779370025,1844.88067354485,44,1
5561.61788149784,3818.19112705054,44,0
5534.41141629749,4612.81928270302,44,0
5209.87460173233,1146.99433406752,44,1
5315.05446000871,4364.31637946365,44,0
2830.83016838583,5991.05332800082,44,0
5342.98286406058,3238.70279174692,44,0
5471.75437249588,2842.3448352922,44,0
5742.70168083005,3060.66544737832,44,0
5434.63722392858,2549.73782394612,44,0
990.318266950422,4639.31770156731,44,0
5404.63231431263,1500.25957195448,44,0
4782.17022663985,1140.36592588706,44,0
2987.81127434102,5852.57336435017,44,0
5463.85051889707,1576.65984933481,44,0
550.489139783546,4616.75334161567,44,1
5032.58253076634,1647.89800054026,44,0
5390.19035177356,2301.50607375309,44,0
3721.93432848862,5951.09548427002,44,0
4926.74017308019,1504.09696205328,44,0
3498.16236572979,577.012055870796,44,0
4857.68710951852,1060.08646246204,44,0
5316.69854415794,1455.92622621844,44,0
1845.75593845427,5820.86278996729,44,1
5506.12387482976,4037.08990980145,44,0
1029.19574217268,4543.33706531809,44,0
4680.87970393925,1218.38038796986,44,0
4364.83970672612,1355.84485772722,44,0
3015.01359362943,6020.58369203514,44,0
2120.93473532486,5748.77302972102,44,0
5875.66719357383,3677.77763223602,44,0
5618.20803689356,2486.4658296128,44,0
2632.7110144462,6064.61480580148,44,1
1578.40402935938,5532.16644969049,44,0
3996.23698409977,837.369058764005,44,0
1501.87419729617,5210.84174146069,44,0
3184.67490949438,330.244573102888,44,0
4010.53306611468,5834.50476161867,44,0
2517.62342800547,5861.42960859119,44,0
5856.87502724962,2452.02008855653,44,0
5133.43983501421,3659.90048267052,44,0
5463.41115103166,3852.627794357,44,0
3540.74733815107,5913.5550263202,44,0
4526.12988620254,773.120942235187,44,0
5848.54022474113,3259.48725943015,44,0
4828.95576884004,1862.26751175827,44,0
2236.35275317126,615.489044444746,44,0
2496.30162082575,5760.98875599454,44,0
926.960336527625,1204.72530053931,44,1
1506.58531187801,730.453651425557,44,1
5203.17084182873,5088.19426810309,44,0
1676.02253101372,5493.91093602465,44,0
3906.57515332815,5849.90223109607,44,0
1515.71886301385,1074.71870254998,44,0
4266.87759172317,5302.90202540456,44,0
1834.30511990994,5540.70574936644,44,0
5778.3665844834,3890.02882080682,44,0
5796.3622528103,3740.52956284858,44,0
4349.91609777947,1055.90829841482,44,0
5344.87180505649,1773.28148666495,44,0
3140.49083648,425.021616507146,44,0
5091.04410417788,5170.33326350202,44,0
5352.4489203897,2806.76527963229,44,0
2933.37594697242,5763.61697784474,44,0
4655.09403922265,1121.94621668586,44,0
1697.26876422998,751.591727074053,44,0
4341.17764829236,1156.46333422042,44,0
4039.85689777769,737.548204406901,44,0
3718.43995088094,875.771435079252,44,0
3312.77853256046,559.781379388669,44,0
5324.35745288056,2395.039877522,44,0
1433.414215301,5145.56783678476,44,0
3695.42736953128,529.781796875201,44,0
3948.37807121254,1026.96396186386,44,0
3922.54321694709,925.634025045606,44,0
5722.43250101039,3805.04676983982,44,0
5164.6870963933,1913.22326022546,44,0
2932.34318601018,5968.01974271553,44,0
1897.48632015283,5724.62670340172,44,0
5329.47915009765,1575.62127245767,44,0
5483.3591587989,4507.70282405329,44,0
4433.46466849713,742.230711338162,44,0
1073.08227419609,1052.43733132484,44,1
