451.77,703.51,51,0
756.57,566.63,52,1
585.71,291.62,51,0
730.63,177.03,75,-2
343.39,728.9,51,0
260.62,659.02,51,0
411.12,469.2,51,0
172.23,387.71,52,0
117.63,480.53,50,-1
734.17,459.17,50,0
599.66,182.85,51,0
502.67,609.42,51,0
117.92,588.88,52,-1
136.69,197.58,74,-1
365.06,282.98,52,0
236.31,533.56,74,0
733.1,694.51,73,1
226.39,292.72,52,0
289.89,178.77,74,-2
582.7,713.67,74,2
375.64,595.2,73,0
514.98,502.84,52,0
140.89,716.38,75,2
626.65,567.92,73,0
473.35,355.13,73,0
469.85,205.75,73,0
731.34,327.49,74,1
304.07,396.42,73,0
612.27,416.19,73,0
