755.33,567.42,52,1
449.37,702.26,52,0
585.36,290.16,51,0
341.96,727.84,50,0
732.18,461.52,51,0
600.31,183.9,52,0
411.47,471.17,51,0
174.49,387.64,52,0
260.9,658.61,51,0
118.01,587.47,51,-1
502.72,610.67,52,0
365.57,283.4,52,0
137.24,196.98,74,-1
119.21,480.11,51,-1
237.11,531.89,74,0
226.25,292.67,52,0
731.64,695.41,74,1
288.88,177.38,73,-2
731.99,177.96,74,-2
374.71,595.34,74,0
141.26,718.39,74,2
470.19,205.85,73,0
583.05,713.72,74,2
513.76,503.19,52,0
626.88,567.26,73,0
304.48,396.41,74,0
474.04,356.3,74,0
734.11,328.84,74,1
612.5,416.32,72,0
